Launch_Id,Launch_Time,Launch_Status,Launch_Suborbital,Rocket_Name,Rocket_Organisation,Rocket_Price,Rocket_Payload_to_LEO,Location,Launch_Year,Launch_Year_Mon,USD_kg_to_LEO,X2021_Mult,USD_kg_to_LEO_CPI_Adjusted,Rocket_Price_CPI_Adjusted,Dum,Family_Id,Config_Number,Config_Status,Config_Price,Liftoff_Thrust,Payload_to_LEO,Payload_to_GTO,Stages,Strap_Ons,Rocket_Height,Fairing_Diameter,Fairing_Height,Mission_Number,Payloads,Mass
3445,1974-10-28T10:17:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1974,1974-10,NA,5.49634888438134,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3447,1975-04-01T12:30:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1975,1975-04,NA,5.036617100371748,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3446,1974-12-17T11:45:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1974,1974-12,NA,5.49634888438134,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3448,1975-09-18T00:12:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1975,1975-09,NA,5.036617100371748,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3449,1975-12-25T19:00:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1975,1975-12,NA,5.036617100371748,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3450,1976-04-07T13:05:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1976,1976-04,NA,4.762214411247804,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3451,1976-05-15T13:30:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1976,1976-05,NA,4.762214411247804,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3452,1976-10-15T22:59:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1976,1976-10,NA,4.762214411247804,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3453,1977-04-05T02:05:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1977,1977-04,NA,4.4714521452145215,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3454,1975-07-11T04:15:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1975,1975-07,NA,5.036617100371748,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3455,1977-01-06T23:17:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1977,1977-01,NA,4.4714521452145215,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3456,1977-12-14T09:30:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1977,1977-12,NA,4.4714521452145215,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3457,1979-03-01T18:45:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1979,1979-03,NA,3.73236914600551,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3458,1979-10-31T09:25:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1979,1979-10,NA,3.73236914600551,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3459,1980-09-09T11:00:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1980,1980-09,NA,3.288470873786408,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3460,1981-05-14T21:45:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1981,1981-05,NA,2.980968096809681,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3461,1982-12-14T22:30:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1982,1982-12,NA,2.8079792746113994,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3463,1978-12-19T01:35:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1978,1978-12,NA,4.155981595092025,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3462,1983-10-28T09:00:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 16/2, Plesetsk Cosmodrome, Russia",1983,1983-10,NA,2.7205823293172693,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3464,1978-10-10T19:44:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1978,1978-10,NA,4.155981595092025,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3465,1978-05-12T04:07:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1978,1978-05,NA,4.155981595092025,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3466,1978-01-10T13:23:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1978,1978-01,NA,4.155981595092025,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3468,1977-07-07T07:25:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1977,1977-07,NA,4.4714521452145215,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3467,1977-09-20T01:00:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1977,1977-09,NA,4.4714521452145215,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3469,1977-02-26T21:18:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1977,1977-02,NA,4.4714521452145215,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3470,1976-08-27T14:34:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1976,1976-08,NA,4.762214411247804,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3472,1975-08-22T02:10:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1975,1975-08,NA,5.036617100371748,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3471,1976-03-16T17:22:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1976,1976-03,NA,4.762214411247804,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3473,1975-06-20T06:54:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1975,1975-06,NA,5.036617100371748,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3474,1974-08-16T03:41:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1974,1974-08,NA,5.49634888438134,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3475,1973-10-29T14:00:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1973,1973-10,NA,6.1029279279279285,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3476,1978-12-23T08:39:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1978,1978-12,NA,4.155981595092025,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2750
3477,1979-07-20T11:58:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1979,1979-07,NA,3.73236914600551,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3478,1979-04-14T05:27:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1979,1979-04,NA,3.73236914600551,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3479,1979-02-13T21:41:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1979,1979-02,NA,3.73236914600551,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3480,1981-05-19T03:49:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1981,1981-05,NA,2.980968096809681,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3481,1981-01-27T14:58:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1981,1981-01,NA,2.980968096809681,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3482,1980-11-21T11:53:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1980,1980-11,NA,3.288470873786408,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3483,1980-08-15T05:34:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1980,1980-08,NA,3.288470873786408,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3484,1980-06-04T07:34:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1980,1980-06,NA,3.288470873786408,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3485,1980-01-30T12:51:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1980,1980-01,NA,3.288470873786408,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3486,1979-11-27T09:55:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1979,1979-11,NA,3.73236914600551,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3487,1979-10-26T18:12:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1979,1979-10,NA,3.73236914600551,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3488,1981-10-13T23:01:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1981,1981-10,NA,2.980968096809681,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3489,1982-08-05T06:56:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 16/2, Plesetsk Cosmodrome, Russia",1982,1982-08,NA,2.8079792746113994,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3490,1983-01-20T17:26:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 16/2, Plesetsk Cosmodrome, Russia",1983,1983-01,NA,2.7205823293172693,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3491,1982-03-31T16:27:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 16/2, Plesetsk Cosmodrome, Russia",1982,1982-03,NA,2.8079792746113994,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3492,1982-05-05T08:01:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 16/2, Plesetsk Cosmodrome, Russia",1982,1982-05,NA,2.8079792746113994,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3493,1982-02-19T01:42:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 16/2, Plesetsk Cosmodrome, Russia",1982,1982-02,NA,2.8079792746113994,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3494,1983-02-16T10:03:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 16/2, Plesetsk Cosmodrome, Russia",1983,1983-02,NA,2.7205823293172693,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1750
3495,1988-04-20T05:48:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1988,1988-04,NA,2.2905325443786984,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3496,1985-10-03T05:48:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1985,1985-10,NA,2.518308550185874,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3497,1974-07-09T14:39:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1974,1974-07,NA,5.49634888438134,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3498,1977-06-29T18:34:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977,1977-06,NA,4.4714521452145215,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3499,1979-01-25T05:43:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1979,1979-01,NA,3.73236914600551,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3500,1980-06-18T06:14:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1980,1980-06,NA,3.288470873786408,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3501,1983-07-24T05:50:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1983,1983-07,NA,2.7205823293172693,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3502,1981-07-10T05:14:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1981,1981-07,NA,2.980968096809681,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,2200
3502,1981-07-10T05:14:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1981,1981-07,NA,2.980968096809681,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,2,1,NA
3503,1981-08-07T13:35:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1981,1981-08,NA,2.980968096809681,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,1500
3504,1988-03-17T06:43:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1988,1988-03,NA,2.2905325443786984,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,975
3505,1991-08-29T06:48:00Z,Success,Orbital,Vostok-2M,RVSN USSR,NA,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1991,1991-08,NA,1.9895007342143909,NA,NA,1,149,3,Retired,NA,"4,570 kN","5,100 kg",0 kg,3,4,38.76 m,2.58 m,7.14 m,1,1,980
3506,2020-11-07T07:12:00Z,Success,Orbital,Ceres-1,Galactic Energy,4.9,350,"Site 95, Jiuquan Satellite Launch Center, China",2020,2020-11,140000,1.0469802288156225,146577.23203418715,5.13020312119655,1,225,1,Active,$4.9 million,588 kN,350 kg,0 kg,4,0,19.0 m,1.28 m,2.6 m,1,1,50
3507,1964-10-06T07:00:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1964,1964-10,NA,8.740967741935485,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,5320
3508,1965-02-22T07:30:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1965,1965-02,NA,8.602222222222222,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,5682
3509,1966-02-22T20:09:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966,1966-02,NA,8.363271604938273,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,5700
3510,1964-10-12T07:30:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1964,1964-10,NA,8.740967741935485,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,5320
3511,1965-03-18T07:00:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1965,1965-03,NA,8.602222222222222,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,5682
3512,1963-11-16T10:34:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1963,1963-11,NA,8.855228758169934,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3513,1964-05-18T09:42:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1964,1964-05,NA,8.740967741935485,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3514,1964-07-01T11:00:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1964,1964-07,NA,8.740967741935485,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3515,1964-09-13T09:45:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1964,1964-09,NA,8.740967741935485,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3516,1965-03-07T08:59:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-03,NA,8.602222222222222,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3517,1966-02-19T08:49:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966,1966-02,NA,8.363271604938273,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3518,1965-10-28T08:15:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-10,NA,8.602222222222222,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3519,1965-10-16T08:14:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-10,NA,8.602222222222222,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3520,1965-09-23T09:00:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-09,NA,8.602222222222222,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3521,1965-09-09T09:30:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-09,NA,8.602222222222222,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3523,1965-08-03T11:00:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-08,NA,8.602222222222222,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3522,1965-08-25T10:10:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1965,1965-08,NA,8.602222222222222,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3525,1965-05-25T10:50:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-05,NA,8.602222222222222,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3524,1965-06-25T09:45:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1965,1965-06,NA,8.602222222222222,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3526,1965-04-17T09:50:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-04,NA,8.602222222222222,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
3528,1966-04-06T11:40:00Z,Success,Orbital,Voskhod,RVSN USSR,NA,6001,"Site 41/1, Plesetsk Cosmodrome, Russia",1966,1966-04,NA,8.363271604938273,NA,NA,1,177,1,Retired,NA,"4,616 kN","6,001 kg",0 kg,3,4,44.63 m,2.58 m,7.14 m,1,1,6300
